2013-04-16,CNY,0.199808
2013-04-16,HKD,0.159162
2013-04-16,MYR,0.406384
2013-04-16,ZAR,0.135072
2013-04-17,USD,1.235128
2013-04-17,EUR,1.621600
2013-04-17,GBP,1.882735
2013-04-17,JPY,0.012609
2013-04-17,CHF,1.334760
2013-04-17,CNY,0.200096
2013-04-17,HKD,0.159113
2013-04-17,MYR,0.406946
2013-04-17,ZAR,0.134792
2013-04-18,USD,1.235109
2013-04-18,EUR,1.611200
2013-04-18,GBP,1.884885
2013-04-18,JPY,0.012548
2013-04-18,CHF,1.324564
2013-04-18,CNY,0.199821
2013-04-18,HKD,0.159103
2013-04-18,MYR,0.407085
2013-04-18,ZAR,0.134786
2013-04-19,USD,1.235913
2013-04-19,EUR,1.620900
2013-04-19,GBP,1.897121
2013-04-19,JPY,0.012448
2013-04-19,CHF,1.331225
2013-04-19,CNY,0.200059
2013-04-19,HKD,0.159193
2013-04-19,MYR,0.407149
2013-04-19,ZAR,0.135050
2013-04-22,USD,1.239626
2013-04-22,EUR,1.616100
2013-04-22,GBP,1.887306
2013-04-22,JPY,0.012432
2013-04-22,CHF,1.325976
2013-04-22,CNY,0.200529
2013-04-22,HKD,0.159661
2013-04-22,MYR,0.406607
2013-04-22,ZAR,0.133442
2013-04-23,USD,1.240416
2013-04-23,EUR,1.611300
2013-04-23,GBP,1.891974
2013-04-23,JPY,0.012533
2013-04-23,CHF,1.318684
2013-04-23,CNY,0.200743
2013-04-23,HKD,0.159756
2013-04-23,MYR,0.405685
2013-04-23,ZAR,0.134237
2013-04-24,USD,1.241504
2013-04-24,EUR,1.614700
2013-04-24,GBP,1.894076
2013-04-24,JPY,0.012473
2013-04-24,CHF,1.312551
2013-04-24,CNY,0.200953
2013-04-24,HKD,0.159903
2013-04-24,MYR,0.407300
2013-04-24,ZAR,0.135240
2013-04-25,USD,1.237615
2013-04-25,EUR,1.618800
2013-04-25,GBP,1.913928
2013-04-25,JPY,0.012484
2013-04-25,CHF,1.312470
2013-04-25,CNY,0.200719
2013-04-25,HKD,0.159411
2013-04-25,MYR,0.407471
2013-04-25,ZAR,0.136258
2013-04-26,USD,1.238480
2013-04-26,EUR,1.609900
2013-04-26,GBP,1.916548
2013-04-26,JPY,0.012565
2013-04-26,CHF,1.311741
2013-04-26,CNY,0.200888
2013-04-26,HKD,0.159519
2013-04-26,MYR,0.408148
2013-04-26,ZAR,0.135728
2013-04-29,USD,1.233585
2013-04-29,EUR,1.617600
2013-04-29,GBP,1.916588
2013-04-29,JPY,0.012611
2013-04-29,CHF,1.317371
